# label=honeycomb-DECOMPOSITION-linkage-vs-distro-flags-n300k
# n=300000
# rounds=7
# loadavg_before=0.55
# loadavg_after-round-0=0.55
# loadavg_after-round-1=0.65
# loadavg_after-round-2=0.7
# loadavg_after-round-3=0.77
# loadavg_after-round-4=0.81
# loadavg_after-round-5=0.85
# loadavg_after-round-6=0.87
arm,seed,corpus,n,trial,kernel,ns_per_op,hits
prishared,0,ctl.hasr,300000,0,serial,59.264,300000
prishared,0,ctl.hasr,300000,1,serial,58.340,300000
prishared,0,ctl.hasr,300000,2,serial,58.796,300000
prishared,0,ctl.hasr,300000,3,serial,58.551,300000
prishared,0,ctl.hasr,300000,4,serial,58.647,300000
prishared,0,ctl.hasr,300000,5,serial,58.941,300000
prishared,0,ctl.hasr,300000,6,serial,58.451,300000
prishared,0,ctl.del,300000,0,serial,17.517,300000
prishared,0,ctl.del,300000,1,serial,17.765,300000
prishared,0,ctl.del,300000,2,serial,17.197,300000
prishared,0,ctl.del,300000,3,serial,17.398,300000
prishared,0,ctl.del,300000,4,serial,17.232,300000
prishared,0,ctl.del,300000,5,serial,17.194,300000
prishared,0,ctl.del,300000,6,serial,18.096,300000
system,0,ser.set,300000,0,serial,714.383,300000
system,0,ser.set,300000,1,serial,714.940,300000
system,0,ser.set,300000,2,serial,714.767,300000
system,0,ser.set,300000,3,serial,710.757,300000
system,0,ser.set,300000,4,serial,713.984,300000
system,0,ser.set,300000,5,serial,711.562,300000
system,0,ser.set,300000,6,serial,709.572,300000
system,0,ser.get,300000,0,serial,300.079,300000
system,0,ser.get,300000,1,serial,300.462,300000
system,0,ser.get,300000,2,serial,301.048,300000
system,0,ser.get,300000,3,serial,300.748,300000
system,0,ser.get,300000,4,serial,301.011,300000
system,0,ser.get,300000,5,serial,300.290,300000
system,0,ser.get,300000,6,serial,300.542,300000
system,0,ser.getr,300000,0,serial,587.663,300000
system,0,ser.getr,300000,1,serial,591.347,300000
system,0,ser.getr,300000,2,serial,590.589,300000
system,0,ser.getr,300000,3,serial,589.218,300000
system,0,ser.getr,300000,4,serial,593.709,300000
system,0,ser.getr,300000,5,serial,595.960,300000
system,0,ser.getr,300000,6,serial,592.451,300000
system,0,ser.hasr,300000,0,serial,279.402,300000
system,0,ser.hasr,300000,1,serial,278.414,300000
system,0,ser.hasr,300000,2,serial,279.478,300000
